"accountNo","allowZeroQuantities","allowZeroValues","altDescription","canGLAccountBeDeleted","checkAccount","conCanGLAccountBeDeleted","currencyChanged","description","displayInTranLedger","doesRequireFCRevaluation","entryTimeStamp","entryUser","getAccountCodeWeb3D","getAccountNo","getAccountNoPadded","getAllSegments","getAlternateNumber","getAssignedSecurityTeam","getFCReportingRateType","getFirstMoveDate","getMasterfilesString","getModuleCurrentPeriod","getName","getObjectDisplayText","getSegment","getTreesString","getUnrealisedGainLossAccount","gtGetOwnerModule","isAcctInRetainedEarningsRange","isAddTotalsToRetainedEarnings","isAllowedReconciliation","isBalanceSheetAccount","isConMethodTransaction","isCreditAccount","isDebitAccount","isEliminationAccount","isInactive","isMonetaryItem","isPosting","isPrintingInDetail","isProfitLossAccount","isQuantityAccount","isReadyForDeletion","isTranslationAtTransaction","modifiedTimeStamp","modifiedUser","myARPrepareStatement","myAccountSign","myAccountType","myAdvanceReceiptControl","myAllowedRecAssignSecurityTeam","myAllowedRecGLControl","myAssignedSecurityTeam","myBankAccount","myBankGLControl","myCashAnalysis","myCreditorsGLControl","myCurrency","myDebitorsGLControl","myDiscountAllowedGLControl","myDiscountReceivedGLControl","myEliminationConCompany","myExchangeVarianceGLControl","myFACapProfitGLControl","myFACostGLControl","myFADepnRecovGLControl","myFADepreciationGLControl","myFADisposeClearGLControl","myFALossSaleGLControl","myFALossWOffGLControl","myFAProvDepnGLControl","myFAPurchClearGLControl","myFARevalReserveGLControl","myFCRateType","myForeignGLControl","myGLControl","myINManufCostVarGLControl","myINPurchCostVarGLControl","myINSalesCostVarGLControl","myInputTaxGLControl","myKeepTransactions","myMostFuturePeriodSummary","myOffsetControl","myOutputTaxGLControl","myParentMDAObject","myReconciliationType","myRetainedEarningsGLControl","myRevaluationCurrency","myStatus","mySuspenseGLControl","myTaxClass","myTaxCode","myUnrealisedGainLossGLAccount","myWithholdingTaxGLControl","needToCalculateTranslationBal","notes","oid","reCalculateOpeningBalances","securityLevel","shortCode","spreadCode","statActualRate","statBudgetRate","statUnit","useFCHistoricalRates","useFCRevaluation"
"01.20.465.271.1001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,PROD'N OS & APPLICATION ,false,false,2017-02-01 15:31:51.319,Jeremy.White,"01.20.465.271.1001","01.20.465.271.1001","01.20.465.271.1001","0000310.0000000767 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.20.465.271.1001,GL Account [01.20.465.271.1001] [] [PROD'N OS & APPLICATION ],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:51.319,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002554128","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016905",,0,,,0,0,,false,false
"01.30.465.261.1001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,SUPPORT & DEVELOPMENT,false,false,2017-02-01 15:31:51.444,Jeremy.White,"01.30.465.261.1001","01.30.465.261.1001","01.30.465.261.1001","0000310.0000000768 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.30.465.261.1001,GL Account [01.30.465.261.1001] [] [SUPPORT & DEVELOPMENT],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:51.444,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002564191","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016906",,0,,,0,0,,false,false
"01.41.380.401.1001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,CLEANING ,false,false,2017-02-01 15:31:51.616,Jeremy.White,"01.41.380.401.1001","01.41.380.401.1001","01.41.380.401.1001","0000310.0000000769 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.41.380.401.1001,GL Account [01.41.380.401.1001] [] [CLEANING ],,"Account Tree: Active, Budget Check, OCCUPANCY, OCCUPANCY EXPENSE, OLAA OCCUPANCY","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:51.616,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002586957","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016907",,0,,,0,0,,false,false
"01.41.380.201.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,BUILDING OCCUPANCY-OUTGOINGS,false,false,2017-02-01 15:31:51.773,Jeremy.White,"01.41.380.201.0000","01.41.380.201.0000","01.41.380.201.0000","0000310.0000000770 (t)",,"0000000.0000000000","0000000.0000000000",2017-02-28,,"0002564.0000000010",GLAccount 01.41.380.201.0000,GL Account [01.41.380.201.0000] [] [BUILDING OCCUPANCY-OUTGOINGS],,"Account Tree: Active, Budget Check, OCCUPANCY, OCCUPANCY EXPENSE, OLAA OCCUPANCY","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:51.773,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002586935","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016908",,0,,,0,0,,false,false
"01.41.380.301.1001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,REPAIRS & MAINTENANCE,false,false,2017-02-01 15:31:51.946,Jeremy.White,"01.41.380.301.1001","01.41.380.301.1001","01.41.380.301.1001","0000310.0000000771 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.41.380.301.1001,GL Account [01.41.380.301.1001] [] [REPAIRS & MAINTENANCE],,"Account Tree: Active, Budget Check, OCCUPANCY, OCCUPANCY EXPENSE, OLAA OCCUPANCY","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:51.946,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002586946","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016909",,0,,,0,0,,false,false
"01.41.380.102.0000",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,BUILDING OCCUPANCY-ELECTRICITY,false,false,2017-02-01 15:31:52.117,Jeremy.White,"01.41.380.102.0000","01.41.380.102.0000","01.41.380.102.0000","0000310.0000000772 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.41.380.102.0000,GL Account [01.41.380.102.0000] [] [BUILDING OCCUPANCY-ELECTRICITY],,"Account Tree: Active, Budget Check, OCCUPANCY, OCCUPANCY EXPENSE, OLAA OCCUPANCY","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:52.117,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002586924","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016910",,0,,,0,0,,false,false
"01.01.691.201.0101",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,TUTORIAL SUPPORT MANAGEMENT,false,false,2017-02-01 15:37:40.368,Jeremy.White,"01.01.691.201.0101","01.01.691.201.0101","01.01.691.201.0101","0000310.0000000773 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000035",GLAccount 01.01.691.201.0101,GL Account [01.01.691.201.0101] [] [TUTORIAL SUPPORT MANAGEMENT],,"Account Tree: Active, Budget Check, OLAA ONLINE TUTOR ASSISTANCE, STUDENT SERVICES, TEACHING & LEARNING SERVICES","0000000.0000000000","0002389.0000000004",false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,2017-02-01 15:37:40.368,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000004","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002666268","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016911",,0,,,0,0,,false,false
"01.62.465.271.3001",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,DOCUMENT MANAGEMENT SYSTEM,false,false,2017-02-16 12:07:35.201,Jeremy.White,"01.62.465.271.3001","01.62.465.271.3001","01.62.465.271.3001","0000310.0000000774 (t)",,"0000000.0000000000","0000000.0000000000",2017-03-08,,"0002564.0000000010",GLAccount 01.62.465.271.3001,GL Account [01.62.465.271.3001] [] [DOCUMENT MANAGEMENT SYSTEM],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-16 12:07:35.201,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002667743","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016912",,0,,,0,0,,false,false
"01.62.470.261.1003",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,DRP SUPPORT,false,false,2017-02-16 12:07:35.404,Jeremy.White,"01.62.470.261.1003","01.62.470.261.1003","01.62.470.261.1003","0000310.0000000775 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.62.470.261.1003,GL Account [01.62.470.261.1003] [] [DRP SUPPORT],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA EQUIPMENT EXPENSED, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-16 12:07:35.404,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002667755","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016913",,0,,,0,0,,false,false
"01.80.470.261.1006",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,PABX SUPPORT & MAINTENANCE,false,false,2017-02-16 12:07:35.596,Jeremy.White,"01.80.470.261.1006","01.80.470.261.1006","01.80.470.261.1006","0000310.0000000776 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.80.470.261.1006,GL Account [01.80.470.261.1006] [] [PABX SUPPORT & MAINTENANCE],,"Account Tree: Active, Budget Check, COMMUNICATION EXPENSE, OLAA TELEPHONE, TELEPHONE & INTERNET","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-16 12:07:35.596,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002667767","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016914",,0,,,0,0,,false,false
"01.62.265.301.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,MERCHANT FEES,false,false,2017-02-23 10:23:22.717,Jeremy.White,"01.62.265.301.0000","01.62.265.301.0000","01.62.265.301.0000","0000310.0000000777 (t)",,"0000000.0000000000","0000000.0000000000",2017-02-28,,"0002564.0000000010",GLAccount 01.62.265.301.0000,GL Account [01.62.265.301.0000] [] [MERCHANT FEES],,"Account Tree: Active, ADMINISTRATION, Budget Check, OLAA STUD SERV-OTHER, STUDENT SERVICES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-23 10:23:22.717,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002667921","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016915",,0,,,0,0,,false,false
